publish_time,Video ID,Title,Comment,updatedAt,likeCount,polarity,subjectivity
2015-07-21T16:00:00.000Z,O-RgquKVTPE,The Good Dinosaur - Official US Trailer,Why do I have the feeling this movie will leave me sobbing at the end,2015-07-23 15:59:47,0,0.0,0.0
2015-07-21T16:00:00.000Z,O-RgquKVTPE,The Good Dinosaur - Official US Trailer,"I'm not even into dinosaurs, yet the animation is breathtaking, the music is beautiful, and I'm literally tearing up at this! ",2015-07-23 15:57:03,0,1.0,1.0
2015-07-21T16:00:00.000Z,O-RgquKVTPE,The Good Dinosaur - Official US Trailer,"So.... Humans didn't come along until approx 65-million years after dinosaurs were extinct - But, hey, it's just a movie - and according to Wiki - Birds are considered dinosaurs, too, so there's the reach :-)",2015-07-23 15:51:22,0,0.04999999999999999,0.8
2015-07-21T16:00:00.000Z,O-RgquKVTPE,The Good Dinosaur - Official US Trailer,"What I love about most Pixar trailers is that when you watch a trailer, you are truly watching a snapshot of the film. xD Not a summary of the entire plot, like in some other trailers, lol. Like from this trailer, you're not entirely sure of what the real plot in the movie is until you watch it.",2015-07-23 15:46:31,5,0.23214285714285715,0.5698412698412698
2015-07-21T16:00:00.000Z,O-RgquKVTPE,The Good Dinosaur - Official US Trailer,"When this was first announced I thought it was gonna have dinosaurs in modern time, cause the meteor never hit ",2015-07-23 15:45:35,0,0.225,0.31666666666666665
2015-07-21T16:00:00.000Z,O-RgquKVTPE,The Good Dinosaur - Official US Trailer,"why do i get the feeling that its going to be SAD AS HELL?!?!?!?!
theres little to no dialogue, and that lil dinosaur seems like the low man on the totum pole. Even worse.. it comes out on my birthday!!!!!",2015-07-23 15:42:56,0,-0.546875,0.6
2015-07-21T16:00:00.000Z,O-RgquKVTPE,The Good Dinosaur - Official US Trailer,looks much more childish than their other successful movies,2015-07-23 15:37:33,0,0.23125,0.65625
2015-07-21T16:00:00.000Z,O-RgquKVTPE,The Good Dinosaur - Official US Trailer,"But with the dinosaur animated like _that_ it looks like it doesn't even belong in the movie...the movie that's called ""the good dinosaur""..a movie for the actual dinosaur...do you get what I'm getting at.",2015-07-23 15:37:25,0,0.35,0.35000000000000003
2015-07-21T16:00:00.000Z,O-RgquKVTPE,The Good Dinosaur - Official US Trailer,"Yeah what's with the Derpa-saur?
Looks like a good movie but that dino looks like a train wreck.",2015-07-23 15:36:11,0,0.7,0.6000000000000001
2015-07-21T16:00:00.000Z,O-RgquKVTPE,The Good Dinosaur - Official US Trailer,"This movie looks really promising, but honestly the dinos don't really match with the environment. I'm not talking about the fact that they live with hoomans and modern animals. It's just like their models are a bit too cartoony for the details of the environment.",2015-07-23 15:22:01,0,0.2672727272727272,0.47999999999999987
2015-07-21T16:00:00.000Z,O-RgquKVTPE,The Good Dinosaur - Official US Trailer,watch watch watch watch,2015-07-23 15:16:38,0,0.0,0.0
2015-07-21T16:00:00.000Z,O-RgquKVTPE,The Good Dinosaur - Official US Trailer,This movie look great,2015-07-23 15:16:35,0,0.8,0.75
2015-07-21T16:00:00.000Z,O-RgquKVTPE,The Good Dinosaur - Official US Trailer,"I'm going to watch this movie just for the fact that they used the song crystal from ""of monsters and man""",2015-07-23 15:09:02,0,0.0,0.0
2015-07-21T16:00:00.000Z,O-RgquKVTPE,The Good Dinosaur - Official US Trailer,Why don't the dinosaurs have feathers?,2015-07-23 15:02:52,1,0.0,0.0
2015-07-21T16:00:00.000Z,O-RgquKVTPE,The Good Dinosaur - Official US Trailer,You see if it was going to be a bad movie they would have said from the creators of cars 2,2015-07-23 15:01:39,0,-0.6999999999999998,0.6666666666666666
2015-07-21T16:00:00.000Z,O-RgquKVTPE,The Good Dinosaur - Official US Trailer,:D,2015-07-23 14:57:44,0,1.0,1.0
2015-07-21T16:00:00.000Z,O-RgquKVTPE,The Good Dinosaur - Official US Trailer,"I don't care what anyone says, that dinosaur is adorable!",2015-07-23 14:55:33,0,0.625,1.0
2015-07-21T16:00:00.000Z,O-RgquKVTPE,The Good Dinosaur - Official US Trailer,"So. So. Sooo excited for this. Personally, I love the dinosaur's design. I find the contrast between the landscapes and the cartoony characters charming. I'm so glad I don't have to wait that much to see it!!!",2015-07-23 14:52:43,0,0.49312500000000004,0.7100000000000001
2015-07-21T16:00:00.000Z,O-RgquKVTPE,The Good Dinosaur - Official US Trailer,So the biggest movie this year (Jurassic World) meets one of the best reviewed (Inside Out) This could be a big hit.,2015-07-23 14:51:02,0,0.5,0.2
2015-07-21T16:00:00.000Z,O-RgquKVTPE,The Good Dinosaur - Official US Trailer,"the movie is good,but if dinosaurs still lived human would never evolve",2015-07-23 14:47:36,0,0.0,0.1
2015-07-21T16:00:00.000Z,O-RgquKVTPE,The Good Dinosaur - Official US Trailer,"If I hear one more person complain about how humans and dinosaurs never coexisted, I'm gonna punch a cat. Seriously. Shut up. And read the premise of the movie before you post.",2015-07-23 14:46:10,2,0.08333333333333334,0.5833333333333333
2015-07-21T16:00:00.000Z,O-RgquKVTPE,The Good Dinosaur - Official US Trailer,1:20 little boy pretending to be a rabis dog to protect a big dino from a walkless snake... well that makes perfect sense,2015-07-23 14:41:38,0,0.2708333333333333,0.5333333333333333
2015-07-21T16:00:00.000Z,O-RgquKVTPE,The Good Dinosaur - Official US Trailer,Many times this looks as if real backgrounds are having animated things put on them.,2015-07-23 14:38:37,0,0.35,0.4
2015-07-21T16:00:00.000Z,O-RgquKVTPE,The Good Dinosaur - Official US Trailer,"Wow, Pixar really knows how to instill a sense of wonder and childhood love in their movies. This looks great, I'll definitely watch it!",2015-07-23 14:26:42,0,0.32,0.61
2015-07-21T16:00:00.000Z,O-RgquKVTPE,The Good Dinosaur - Official US Trailer,"OMG~~
The music in the trailer is my favorite band!
Of Monsters and Men - Crystal.!!!!",2015-07-23 14:12:56,0,1.0,1.0
2015-07-21T16:00:00.000Z,O-RgquKVTPE,The Good Dinosaur - Official US Trailer,"White British made up 80% of our own country back in 2011 (from the census).  That does not include the ones let in since, illegals, not to mention the fact that we know how they lie about everything.  They already make up 30% of our country, and they are still letting more in.  What are we going to do, just keep allowing immigration until our own race is outnumbered in our own country (genocide)?",2015-07-23 14:05:33,0,0.3285714285714286,0.5
2015-07-21T16:00:00.000Z,O-RgquKVTPE,The Good Dinosaur - Official US Trailer,"Can anyone imagine the Chinese allowing 30% of China to be foreign, then still letting more in?  Or Japan?  Or Pakistan?  etc.  We are not doing this to our own race in our own country either.  We have to stop immigration, and also begin a repatriation program to get the numbers back down to a reasonable level.",2015-07-23 14:05:27,0,0.20243055555555553,0.4392361111111111
2015-07-21T16:00:00.000Z,O-RgquKVTPE,The Good Dinosaur - Official US Trailer,"A country is the product of its race.  Our race has invented practically everything (aeroplanes, cars, computers, telephones, television, light bulbs, refrigeration, space ships, etc., etc.).  Can anyone imagine the Africans inventing space ships?  Race is about more than just skin colour.  For our race, race mixing will only reduce our race, and thereby our countries, to almost their level.",2015-07-23 14:05:21,0,0.3,0.7333333333333334
2015-07-21T16:00:00.000Z,O-RgquKVTPE,The Good Dinosaur - Official US Trailer,Good,2015-07-23 14:05:19,1,0.7,0.6000000000000001
2015-07-21T16:00:00.000Z,O-RgquKVTPE,The Good Dinosaur - Official US Trailer,the editing of this trailer was very good,2015-07-23 13:50:21,0,0.9099999999999999,0.7800000000000001
2015-07-21T16:00:00.000Z,O-RgquKVTPE,The Good Dinosaur - Official US Trailer,2 PIXAR FILMS IN 1 YEAR? IS 15 A LUCKY NUMBER?,2015-07-23 13:30:02,0,0.3333333333333333,0.8333333333333334
2015-07-21T16:00:00.000Z,O-RgquKVTPE,The Good Dinosaur - Official US Trailer,"I have watched this trailer 6 times now guys, I cant get over the amazing animation. Cant wait for this",2015-07-23 12:56:01,0,0.6000000000000001,0.9
2015-07-21T16:00:00.000Z,O-RgquKVTPE,The Good Dinosaur - Official US Trailer,"Cover your crystal eyes
And feel the tones that tremble down your spine
Cover your crystal eyes 
And let your colors bleed 
And blend with mine

I love that song XD and that movie trailer!",2015-07-23 12:51:23,0,0.23472222222222222,0.4444444444444444
2015-07-21T16:00:00.000Z,O-RgquKVTPE,The Good Dinosaur - Official US Trailer,Only if humans and dinosaurs lived in the same era ._. 😵,2015-07-23 12:50:00,0,0.0,0.5625
2015-07-21T16:00:00.000Z,O-RgquKVTPE,The Good Dinosaur - Official US Trailer,Can't wait!,2015-07-23 12:36:47,0,0.0,0.0
2015-07-21T16:00:00.000Z,O-RgquKVTPE,The Good Dinosaur - Official US Trailer,Get on feel train everybody Choo Choo,2015-07-23 12:33:14,0,0.0,0.0
2015-07-21T16:00:00.000Z,O-RgquKVTPE,The Good Dinosaur - Official US Trailer,"The backgrounds look really nice, the scenes look nice, the dinosaurs....  their art style is just so different than everything else in the movie and it is very off-putting.  :\",2015-07-23 12:32:26,0,0.22999999999999998,0.78
2015-07-21T16:00:00.000Z,O-RgquKVTPE,The Good Dinosaur - Official US Trailer,"This is like yoshi and baby mario, love the trailer! :)",2015-07-23 12:28:57,0,0.5625,0.8
2015-07-21T16:00:00.000Z,O-RgquKVTPE,The Good Dinosaur - Official US Trailer,This one looks like a cry your brains out pixar movie.,2015-07-23 12:12:34,0,0.0,0.0
2015-07-21T16:00:00.000Z,O-RgquKVTPE,The Good Dinosaur - Official US Trailer,Wow,2015-07-23 12:06:49,0,0.1,1.0
2015-07-21T16:00:00.000Z,O-RgquKVTPE,The Good Dinosaur - Official US Trailer,would have been way way better without voices,2015-07-23 12:01:09,0,0.5,0.5
2015-07-21T16:00:00.000Z,O-RgquKVTPE,The Good Dinosaur - Official US Trailer,I was sold by their choice of music in the trailer. I love Of Monster and Men,2015-07-23 11:57:22,0,0.5,0.6
2015-07-21T16:00:00.000Z,O-RgquKVTPE,The Good Dinosaur - Official US Trailer,What's the song name & can anyone tell me where to find it in it's entirety? With vocals.,2015-07-23 11:53:20,9,0.0,0.0
2015-07-21T16:00:00.000Z,O-RgquKVTPE,The Good Dinosaur - Official US Trailer,No Indominus?,2015-07-23 11:23:41,2,0.0,0.0
2015-07-21T16:00:00.000Z,O-RgquKVTPE,The Good Dinosaur - Official US Trailer,d'aw i think i will really enjoy this movie the animation is great and it looks like a great storyline. the animation reminds me of The Croods,2015-07-23 11:22:52,0,0.6666666666666666,0.6666666666666666
2015-07-21T16:00:00.000Z,O-RgquKVTPE,The Good Dinosaur - Official US Trailer,Pixar theory DESTROYED,2015-07-23 11:08:49,178,0.0,0.0
2015-07-21T16:00:00.000Z,O-RgquKVTPE,The Good Dinosaur - Official US Trailer,"I don't think I'll love the movie, but the quality of the environment and the animation is simply amazing. Pixar are really bridging the gap of the uncanny valley.",2015-07-23 10:33:02,0,0.43333333333333335,0.5666666666666667
2015-07-21T16:00:00.000Z,O-RgquKVTPE,The Good Dinosaur - Official US Trailer,"This disney new movie, we are going to watch you? How about you guys?",2015-07-23 10:12:19,0,0.13636363636363635,0.45454545454545453
2015-07-21T16:00:00.000Z,O-RgquKVTPE,The Good Dinosaur - Official US Trailer,"This looks epic. After Jurassic World, dinos are going to hit the box office again!",2015-07-23 09:53:22,42,0.125,0.4
